family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gw_fallback,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_ties
erdos_renyi,50,14,204,50,204,0.16653061224489796,8.16,17,1,2.8309715646752793,0.15167076061193707,4,2.0693877551020408,0.9220457497720407,18.51597059843604,0.9220457497720407,9.188469261898613,-5.253628731644137,1,108.0,0.0003176660029566847,150.0,0.00146254100400256,140.0,0.001520834004622884,152.0,0.057858000000123866,False,151.0,0.03552854199369904,152.0,0,0
erdos_renyi,50,15,194,50,194,0.15836734693877552,7.76,15,1,2.387969849055888,0.15245454545454545,4,2.088979591836735,0.8839022657558603,16.74930797945506,0.8839022657558603,8.453959608796872,-4.874339172547741,1,91.0,0.0003263340040575713,138.0,0.0015439999988302588,140.0,0.0016049159967224114,140.0,0.05960912499722326,False,139.0,0.03514045900374185,140.0,0,0
erdos_renyi,50,16,174,50,174,0.14204081632653062,6.96,11,4,1.777188791321845,0.09638672438672438,4,2.1820408163265306,2.169563607803202,13.550155965709685,2.169563607803202,7.397412533385918,-5.108234090603967,1,96.0,0.00032795800507301465,132.0,0.0008579580025980249,134.0,0.0011904580023838207,134.0,0.048568250000244007,False,129.0,0.03635279099398758,134.0,0,0
erdos_renyi,50,17,157,50,157,0.12816326530612246,6.28,14,2,2.6686326086593484,0.12763247863247862,4,2.2946938775510204,1.4349579514691153,15.562914235604339,1.4349579514691153,7.519668602548382,-4.524154039075774,1,66.0,0.00028329199994914234,106.0,0.0006747090010321699,110.0,0.0012430420028977096,120.0,0.07492174999788404,False,115.0,0.035567040999012534,120.0,0,0
erdos_renyi,50,18,190,50,190,0.15510204081632653,7.6,13,2,2.898275349237888,0.16576134976134976,4,2.1183673469387756,1.564359327074522,16.083647576208072,1.564359327074522,8.70641525721924,-4.924428433714231,1,92.0,0.0002976660034619272,128.0,0.000743040996894706,135.0,0.0013559579965658486,139.0,0.05914008300169371,False,137.0,0.035138708000886254,139.0,0,0
erdos_renyi,50,19,178,50,178,0.14530612244897959,7.12,14,3,2.542754412050051,0.12266477966477966,4,2.1640816326530614,1.8934835878328584,15.855626644451283,1.8934835878328584,8.069149336015311,-5.281206331974438,1,91.0,0.00029820800409652293,120.0,0.0007330000007641502,136.0,0.001182749998406507,136.0,0.056424583002808504,False,136.0,0.035491916998580564,136.0,0,1
erdos_renyi,50,20,177,50,177,0.14448979591836736,7.08,14,2,2.512687803926305,0.15918226218226217,4,2.156734693877551,1.5444355755606995,15.851984387773486,1.5444355755606995,7.945904291101467,-4.9123093674045695,1,94.0,0.0003010000000358559,131.0,0.0010116670018760487,129.0,0.001161500003945548,132.0,0.04835141700459644,False,131.0,0.03436704100022325,132.0,0,0
erdos_renyi,50,21,183,50,183,0.1493877551020408,7.32,13,3,2.0730653631759903,0.1462121212121212,4,2.1412244897959183,2.043425490610731,15.545991147755844,2.043425490610731,8.088585794921128,-4.88811327668181,1,103.0,0.00028487500094342977,126.0,0.0008756669994909316,131.0,0.0012871250000898726,133.0,0.07649920800031396,False,131.0,0.03308804200059967,133.0,0,0
erdos_renyi,50,22,193,50,193,0.15755102040816327,7.72,13,1,2.577130186855138,0.16909956709956708,4,2.1061224489795918,0.8962786767794642,15.796496663722046,0.8962786767794642,8.621200115514851,-5.055245307190243,1,98.0,0.0002862499968614429,129.0,0.0007545420012320392,141.0,0.001170666997495573,144.0,0.058462958004383836,False,142.0,0.04064283399929991,144.0,0,0
erdos_renyi,50,23,186,50,186,0.15183673469387754,7.44,14,3,2.546841180757057,0.17643767343767344,3,2.1183673469387756,2.347791263974109,16.135574099378108,2.347791263974109,8.31228827202155,-4.754275945387512,1,99.0,0.0003909580045728944,126.0,0.0009371670021209866,130.0,0.0013990829975227825,133.0,0.056719707994489,False,132.0,0.03692991700518178,133.0,0,0
erdos_renyi,50,24,186,50,186,0.15183673469387754,7.44,14,3,2.4832237112270006,0.19022211122211122,4,2.1453061224489796,1.691631638515931,15.678437460267988,1.691631638515931,8.379070723056351,-4.996620769219596,1,93.0,0.00031958400359144434,134.0,0.0007465419985237531,130.0,0.001221416998305358,135.0,0.07531812500383239,False,132.0,0.03638083300029393,135.0,0,0
erdos_renyi,50,25,173,50,173,0.14122448979591837,6.92,17,2,2.4967178454923573,0.14364493676258383,4,2.1951020408163266,1.3681770337742596,18.469996204409668,1.3681770337742596,7.8097955337854685,-4.74960482827851,1,90.0,0.0003016659975401126,123.0,0.0007143339971662499,123.0,0.0011448750010458753,128.0,0.05917991699971026,False,126.0,0.03737900000123773,128.0,0,0
erdos_renyi,50,26,178,50,178,0.14530612244897959,7.12,12,3,2.1414014102918677,0.12847474747474746,4,2.140408163265306,2.0440465407431168,13.77756509731003,2.0440465407431168,7.775575981788359,-4.784461902106545,1,69.0,0.00029799999902024865,128.0,0.0007259170015458949,127.0,0.0011349169944878668,134.0,0.04962095800146926,False,133.0,0.03712308400281472,134.0,0,0
erdos_renyi,50,27,190,50,190,0.15510204081632653,7.6,13,3,2.4657656011875906,0.1621149961149961,4,2.0995918367346937,2.2617480789818525,15.43790254506783,2.2617480789818525,8.403088164726917,-5.202081353584008,1,80.0,0.0003637910049292259,123.0,0.0008034170023165643,135.0,0.0013812909965054132,141.0,0.05192574999819044,False,137.0,0.034431958993081935,141.0,0,0
erdos_renyi,50,28,178,50,178,0.14530612244897959,7.12,13,4,2.2148589119851403,0.16011122211122208,4,2.1689795918367345,1.9384697968245406,15.03457444075053,1.9384697968245406,7.944454924689687,-4.41671643209369,1,94.0,0.0003217920020688325,119.0,0.0007387080040643923,127.0,0.0014107500028330833,130.0,0.058538458004477434,False,126.0,0.0338863750002929,130.0,0,0
erdos_renyi,50,29,177,50,177,0.14448979591836736,7.08,11,2,2.4806450773941844,0.13082683982683982,4,2.162448979591837,1.6346402925702443,14.20181871530281,1.6346402925702443,7.935559353351386,-4.955890231611308,1,90.0,0.0002862499968614429,119.0,0.0007091660008882172,131.0,0.0014685409987578169,133.0,0.058239417005097494,False,133.0,0.033611208004003856,133.0,0,1
erdos_renyi,100,0,701,100,701,0.1416161616161616,14.02,23,6,3.4698126750589866,0.14681959144787252,3,1.97979797979798,5.290087621004745,25.448096166670148,5.290087621004745,14.901260527464256,-6.9833645162939035,1,333.0,0.0004850830009672791,444.0,0.0016044579970184714,464.0,0.004869457996392157,471.0,0.2510065829992527,False,467.0,0.05354929200257175,471.0,0,0
erdos_renyi,100,1,768,100,768,0.15515151515151515,15.36,24,8,3.4308016555901335,0.15301283166662086,3,1.9185858585858586,6.312738866245276,26.695555833851948,6.312738866245276,16.138837486513836,-6.963160983568792,1,356.0,0.0005181250016903505,503.0,0.0038196669993340038,501.0,0.005499291997693945,513.0,0.21640562499669613,False,502.0,0.05345816699991701,513.0,0,0
erdos_renyi,100,2,744,100,744,0.1503030303030303,14.88,22,8,3.3860891896109293,0.1468052809763336,3,1.9395959595959595,6.516587875375986,25.538286237121863,6.516587875375986,15.682807504945984,-7.261050108265506,1,371.0,0.0005044160061515868,484.0,0.0022828339933766983,490.0,0.004213499996694736,503.0,0.21291837500029942,False,505.0,0.05577849999826867,503.0,1,0
erdos_renyi,100,3,746,100,746,0.1507070707070707,14.92,22,7,3.431267987202398,0.15025335964345252,3,1.9397979797979799,5.963264375646607,25.344046300002436,5.963264375646607,15.73066239890085,-6.999541384515529,1,349.0,0.0006394170050043613,491.0,0.004755583999212831,497.0,0.004759709001518786,501.0,0.244001125000068,False,496.0,0.05449208400386851,501.0,0,0
erdos_renyi,100,4,761,100,761,0.15373737373737373,15.22,24,4,3.392874887171644,0.15112976901353534,3,1.9187878787878787,3.714622144771161,26.817875325898626,3.714622144771161,15.982112005869205,-7.24313510267901,1,382.0,0.0005112500002724119,477.0,0.002307624999957625,494.0,0.00533795799856307,510.0,0.3486255000025267,False,509.0,0.0563847080047708,510.0,0,0
erdos_renyi,100,5,719,100,719,0.14525252525252524,14.38,25,7,3.6435696782139346,0.14690208312499334,3,1.9593939393939395,5.544850561092867,27.359164433741093,5.544850561092867,15.333335225066474,-6.869021239309706,1,366.0,0.0005689590034307912,468.0,0.003520750004099682,474.0,0.004466624995984603,481.0,0.219871792003687,False,471.0,0.05429570799606154,481.0,0,0
erdos_renyi,100,6,741,100,741,0.1496969696969697,14.82,24,6,3.567576208015745,0.14785273159260237,3,1.9375757575757575,5.524641762936489,26.700765414999463,5.524641762936489,15.686306169090475,-6.692720606393813,1,369.0,0.000513082995894365,490.0,0.0029417080004350282,491.0,0.005943583004409447,490.0,0.2561210830026539,False,483.0,0.05338975000631763,491.0,0,0
erdos_renyi,100,7,740,100,740,0.1494949494949495,14.8,22,8,3.1240998703626617,0.14513324747148276,3,1.9333333333333333,6.686318744355485,25.31579999910876,6.686318744355485,15.465770715257552,-6.7815904000365075,1,370.0,0.0005120830028317869,478.0,0.004066042005433701,497.0,0.004532375001872424,496.0,0.21367554100288544,False,493.0,0.0533573329958017,497.0,0,0
erdos_renyi,100,8,720,100,720,0.14545454545454545,14.4,26,5,3.8288379438153295,0.1525720093781273,3,1.9602020202020203,4.332175538301179,28.023896244588713,4.332175538301179,15.49139932408202,-7.052426768121032,1,375.0,0.0005256250005913898,468.0,0.0028930409971508197,475.0,0.0050426250018063,488.0,0.21532974999718135,False,483.0,0.05015191700658761,488.0,0,0
