family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_relative
planted_partition,20,18,37,20,37,0.19473684210526315,3.7,7,2,1.452583904633395,0.14047619047619048,4,2.3526315789473684,0.5447246093695032,8.79155904359044,0.5447246093695032,4.3707926625137,-3.280751817480652,1,16.0,0.00015779199748067185,27.0,0.0002552500009187497,31.0,0.0003181249994668178,31.0,0.010282957999152131,31.0,0.05434837500069989,31.0,0,1.0
planted_partition,20,19,33,20,33,0.1736842105263158,3.3,6,1,1.5842979517754858,0.23166666666666663,6,2.8473684210526318,0.24564635456894246,7.762903437038386,0.24564635456894246,4.38658802211831,-2.781924589566795,1,9.0,0.00018191700655734167,24.0,0.00023766600497765467,27.0,0.000370542002201546,27.0,0.012611999998625834,27.0,0.05576283300615614,27.0,0,1.0
planted_partition,20,20,35,20,35,0.18421052631578946,3.5,6,1,1.2449899597988732,0.44666666666666666,7,3.068421052631579,0.1232558230753551,7.344873337109116,0.1232558230753551,4.004531204220759,-2.6041556852843812,1,25.0,0.00019141699885949492,26.0,0.00020287500228732824,27.0,0.0003754170029424131,27.0,0.032558750004682224,27.0,0.058137708001595456,27.0,0,1.0
planted_partition,20,21,38,20,38,0.2,3.8,6,1,1.5362291495737217,0.31999999999999995,6,2.431578947368421,0.4103298547557684,7.876914858216008,0.4103298547557684,4.82240727861784,-2.7278273368911186,1,18.0,0.00016541699733352289,28.0,0.00023099999816622585,29.0,0.0003303340054117143,29.0,0.013815708000038285,29.0,0.05337545899965335,29.0,0,1.0
planted_partition,20,22,36,20,36,0.18947368421052632,3.6,7,1,1.8547236990991407,0.43785714285714283,5,2.5157894736842104,0.26278609495016436,8.88560832385829,0.26278609495016436,4.6649015582529785,-2.8778403074116383,1,19.0,0.000155916997755412,25.0,0.00019987500127172098,27.0,0.0003608330007409677,28.0,0.009762458001205232,27.0,0.05188920799992047,28.0,0,0.9642857142857143
planted_partition,20,23,38,20,38,0.2,3.8,8,1,1.9390719429665317,0.3538095238095238,5,2.594736842105263,0.3119066551523495,9.080501997490131,0.3119066551523495,5.369045798585165,-3.1393556381640733,1,19.0,0.00016870899708010256,26.0,0.00022495799930766225,30.0,0.000400707998778671,31.0,0.009560541999235284,30.0,0.05539112500264309,31.0,0,0.967741935483871
planted_partition,20,24,31,20,31,0.1631578947368421,3.1,5,1,1.445683229480096,0.215,7,3.1052631578947367,0.15253888907987662,7.276467211770209,0.15253888907987662,3.882770731749407,-2.9545444697491474,1,18.0,0.0001853339999797754,26.0,0.00021925000328337774,26.0,0.00033529099891893566,26.0,0.00895512499846518,26.0,0.05759987499914132,26.0,0,1.0
planted_partition,20,25,36,20,36,0.18947368421052632,3.6,7,1,1.624807680927192,0.3152380952380952,5,2.4473684210526314,0.44674647946341756,8.425154131477411,0.44674647946341756,4.379959322313763,-3.0238235968623566,1,16.0,0.00016862499614944682,25.0,0.00020195799879729748,27.0,0.00034374999813735485,29.0,0.009401666997291613,27.0,0.05430645799788181,29.0,0,0.9310344827586207
planted_partition,20,26,37,20,37,0.19473684210526315,3.7,6,1,1.452583904633395,0.23666666666666666,6,2.473684210526316,0.3964283171525122,8.1121341436798,0.3964283171525122,4.313544251683219,-3.118463927178024,1,14.0,0.00016662500274833292,27.0,0.0002622500032885,29.0,0.00034558399784145877,30.0,0.0107538750016829,29.0,0.057431875000474975,30.0,0,0.9666666666666667
planted_partition,20,27,40,20,40,0.21052631578947367,4.0,7,2,1.4142135623730951,0.43619047619047613,4,2.3526315789473684,0.525323218226911,8.713605029476533,0.525323218226911,4.615945404741083,-3.122262551957993,1,12.0,0.00016195900388993323,32.0,0.0002343340020161122,32.0,0.0004117920034332201,32.0,0.01126533400383778,31.0,0.053289416995539796,32.0,0,0.96875
planted_partition,20,28,42,20,42,0.22105263157894736,4.2,8,2,1.6,0.5163095238095238,5,2.557894736842105,0.28950872831099245,9.276564606711052,0.28950872831099245,5.332036091671627,-2.7740734031979613,1,26.0,0.00016549999418202788,27.0,0.00020729199604829773,31.0,0.00036633299896493554,31.0,0.012004208998405375,31.0,0.055637374993239064,31.0,0,1.0
planted_partition,20,29,38,20,38,0.2,3.8,6,1,1.3638181696985856,0.195,4,2.289473684210526,0.7359782135123109,7.824238845239932,0.7359782135123109,4.400022715766199,-2.980303912656567,1,22.0,0.00019170899759046733,26.0,0.00020820800273213536,32.0,0.0003859999997075647,32.0,0.009512042001006193,32.0,0.05098516699945321,32.0,0,1.0
random_regular,20,0,30,20,30,0.15789473684210525,3.0,3,3,0.0,0.05,5,2.6894736842105265,0.46804203250522014,5.614376227335662,0.46804203250522014,3.0000000000000004,-2.614376227335663,1,22.0,0.00018754100165097043,26.0,0.00023595800303155556,26.0,0.00039320799987763166,26.0,0.01006354100536555,26.0,0.053556958002445754,26.0,0,1.0
